"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210223","경부선","광명","2932","2492","20210226",""
"20210223","경부선","서동탄","1498","1237","20210226",""
"20210223","경부선","당정","5845","5549","20210226",""
"20210223","경부선","천안","3791","4078","20210226",""
"20210223","경부선","두정","3994","4046","20210226",""
"20210223","경부선","직산","620","618","20210226",""
"20210223","경부선","성환","2657","2636","20210226",""
"20210223","경부선","평택","9699","9529","20210226",""
"20210223","경부선","지제","2391","2299","20210226",""
"20210223","경부선","서정리","5111","4946","20210226",""
"20210223","경부선","송탄","3526","3247","20210226",""
"20210223","경부선","진위","1405","1227","20210226",""
"20210223","경부선","오산","8719","8662","20210226",""
"20210223","경부선","오산대","2789","2576","20210226",""
"20210223","경부선","세마","2359","2182","20210226",""
"20210223","경부선","병점","12493","12449","20210226",""
"20210223","경부선","세류","2700","2522","20210226",""
"20210223","경부선","독산","16451","17560","20210226",""
"20210223","경부선","수원","30275","31668","20210226",""
"20210223","경부선","화서","6924","6707","20210226",""
"20210223","경부선","성균관대","13284","13225","20210226",""
"20210223","경부선","의왕","8297","8241","20210226",""
"20210223","경부선","군포","7500","7502","20210226",""
"20210223","경부선","금정","25003","25447","20210226",""
"20210223","경부선","명학","8574","8517","20210226",""
"20210223","경부선","안양","20037","20101","20210226",""
"20210223","경부선","관악","6848","6457","20210226",""
"20210223","경부선","석수","9455","8480","20210226",""
"20210223","경부선","금천구청","11101","11233","20210226",""
"20210223","경부선","가산디지털단지","17535","20566","20210226",""
"20210223","경부선","구로","18036","18475","20210226",""
"20210223","경부선","신길","8990","7682","20210226",""
"20210223","경부선","신도림","3611","3644","20210226",""
"20210223","경부선","영등포","34412","34935","20210226",""
"20210223","경부선","대방","12493","12906","20210226",""
"20210223","경부선","노량진","7467","7851","20210226",""
"20210223","경부선","용산","28355","28676","20210226",""
"20210223","경부선","남영","8847","9300","20210226",""
"20210223","경부선","서울역","4374","1523","20210226",""
"20210223","경강선","여주","1623","1638","20210226",""
"20210223","경강선","세종대왕릉","237","219","20210226",""
"20210223","경강선","부발","1555","1514","20210226",""
"20210223","경강선","이천","2175","2312","20210226",""
"20210223","경강선","신둔도예촌","1072","1024","20210226",""
"20210223","경강선","곤지암","1859","1822","20210226",""
"20210223","경강선","초월","2805","2777","20210226",""
"20210223","경강선","경기광주","6672","6301","20210226",""
"20210223","경강선","삼동","2218","2147","20210226",""
"20210223","경강선","이매","985","876","20210226",""
"20210223","경강선","판교","4258","4161","20210226",""
"20210223","9호선2~3단계","중앙보훈병원","9366","8298","20210226",""
"20210223","9호선2~3단계","둔촌오륜","1053","942","20210226",""
"20210223","9호선2~3단계","올림픽공원(한국체대)","5221","5069","20210226",""
"20210223","9호선2~3단계","한성백제","2317","2181","20210226",""
"20210223","9호선2~3단계","송파나루","4597","4775","20210226",""
"20210223","9호선2~3단계","석촌","7501","6657","20210226",""
"20210223","9호선2~3단계","석촌고분","5704","5722","20210226",""
"20210223","9호선2~3단계","삼전","6585","6341","20210226",""
"20210223","9호선2~3단계","종합운동장","4077","3970","20210226",""
"20210223","9호선2~3단계","봉은사","14921","14887","20210226",""
"20210223","9호선2~3단계","삼성중앙","7037","7263","20210226",""
"20210223","9호선2~3단계","선정릉","9334","10076","20210226",""
"20210223","9호선2~3단계","언주","9901","10069","20210226",""
"20210223","9호선","신논현","31117","30846","20210226",""
"20210223","9호선","사평","3114","3027","20210226",""
"20210223","9호선","고속터미널","10479","13750","20210226",""
"20210223","9호선","신반포","2983","2960","20210226",""
"20210223","9호선","구반포","2694","2734","20210226",""
"20210223","9호선","동작(현충원)","1660","1346","20210226",""
"20210223","9호선","흑석(중앙대입구)","7293","7636","20210226",""
"20210223","9호선","노들","4126","3663","20210226",""
"20210223","9호선","노량진","23120","22818","20210226",""
"20210223","9호선","샛강","5998","6148","20210226",""
"20210223","9호선","여의도","25467","24481","20210226",""
"20210223","9호선","국회의사당","16463","16330","20210226",""
"20210223","9호선","당산","17146","17337","20210226",""
"20210223","9호선","선유도","7688","7438","20210226",""
"20210223","9호선","신목동","3833","3447","20210226",""
"20210223","9호선","염창","16410","16184","20210226",""
"20210223","9호선","등촌","10581","10738","20210226",""
"20210223","9호선","증미","7140","7292","20210226",""
"20210223","9호선","가양","19463","19207","20210226",""
"20210223","9호선","양천향교","8907","9220","20210226",""
"20210223","9호선","마곡나루(서울식물원)","10587","10619","20210226",""
"20210223","9호선","신방화","6460","6324","20210226",""
"20210223","9호선","공항시장","2760","3075","20210226",""
"20210223","9호선","김포공항","6779","9743","20210226",""
"20210223","9호선","개화","2422","1735","20210226",""
"20210223","8호선","모란","3946","2964","20210226",""
"20210223","8호선","수진","4814","4357","20210226",""
"20210223","8호선","신흥","4301","4539","20210226",""
"20210223","8호선","단대오거리","9978","9834","20210226",""
"20210223","8호선","남한산성입구(성남법원.검찰청)","12853","11882","20210226",""
"20210223","8호선","산성","6189","6226","20210226",""
"20210223","8호선","복정","10402","8925","20210226",""
"20210223","8호선","장지","16495","15945","20210226",""
"20210223","8호선","문정","22453","23376","20210226",""
"20210223","8호선","가락시장","7809","8623","20210226",""
"20210223","8호선","송파","7508","7498","20210226",""
"20210223","8호선","석촌","7329","8561","20210226",""
"20210223","8호선","잠실(송파구청)","13137","14837","20210226",""
"20210223","8호선","몽촌토성(평화의문)","5487","5572","20210226",""
"20210223","8호선","강동구청","10380","10940","20210226",""
"20210223","8호선","천호(풍납토성)","14716","16630","20210226",""
"20210223","8호선","암사","18348","16482","20210226",""
"20210223","7호선","부평구청","11442","9477","20210226",""
"20210223","7호선","굴포천","8308","8890","20210226",""
"20210223","7호선","삼산체육관","4724","4340","20210226",""
"20210223","7호선","상동","12386","12659","20210226",""
"20210223","7호선","부천시청","12145","11927","20210226",""
"20210223","7호선","신중동","14018","13657","20210226",""
"20210223","7호선","춘의","9503","9402","20210226",""
"20210223","7호선","부천종합운동장","4490","3916","20210226",""
"20210223","7호선","까치울","7127","6835","20210226",""
"20210223","7호선","온수(성공회대입구)","10127","9325","20210226",""
"20210223","7호선","천왕","10867","10321","20210226",""
"20210223","7호선","광명사거리","21538","21191","20210226",""
"20210223","7호선","철산","20511","21121","20210226",""
"20210223","7호선","가산디지털단지","47764","47720","20210226",""
"20210223","7호선","남구로","16051","17062","20210226",""
"20210223","7호선","대림(구로구청)","7341","7298","20210226",""
"20210223","7호선","신풍","11388","10889","20210226",""
"20210223","7호선","보라매","9533","9555","20210226",""
"20210223","7호선","신대방삼거리","15948","15393","20210226",""
"20210223","7호선","장승배기","9344","9167","20210226",""
"20210223","7호선","숭실대입구(살피재)","11049","11504","20210226",""
"20210223","7호선","남성","10758","10038","20210226",""
"20210223","7호선","이수","15034","14646","20210226",""
"20210223","7호선","내방","14376","14760","20210226",""
"20210223","7호선","고속터미널","14421","12176","20210226",""
"20210223","7호선","반포","5409","5212","20210226",""
"20210223","7호선","논현","20540","22065","20210226",""
"20210223","7호선","학동","24491","25981","20210226",""
"20210223","7호선","강남구청","16209","17558","20210226",""
"20210223","7호선","청담","19377","21686","20210226",""
"20210223","7호선","뚝섬유원지","7127","6918","20210226",""
"20210223","7호선","건대입구","11386","11657","20210226",""
"20210223","7호선","어린이대공원(세종대)","11382","11296","20210226",""
"20210223","7호선","군자(능동)","14112","11487","20210226",""
"20210223","7호선","중곡","9584","9063","20210226",""
"20210223","7호선","용마산(용마폭포공원)","5859","5668","20210226",""
"20210223","7호선","사가정","15864","15865","20210226",""
"20210223","7호선","면목","14710","14582","20210226",""
"20210223","7호선","상봉(시외버스터미널)","16790","15432","20210226",""
"20210223","7호선","중화","10702","10533","20210226",""
"20210223","7호선","먹골","9768","9651","20210226",""
"20210223","7호선","태릉입구","7743","7104","20210226",""
"20210223","7호선","공릉(서울과학기술대)","10865","11059","20210226",""
"20210223","7호선","하계","16515","15797","20210226",""
"20210223","7호선","중계","13303","12141","20210226",""
"20210223","7호선","노원","18896","20124","20210226",""
"20210223","7호선","마들","11749","11273","20210226",""
"20210223","7호선","수락산","12051","11883","20210226",""
"20210223","7호선","도봉산","8570","9886","20210226",""
"20210223","7호선","장암","2312","870","20210226",""
"20210223","6호선","봉화산(서울의료원)","8641","8164","20210226",""
"20210223","6호선","화랑대(서울여대입구)","10747","8415","20210226",""
"20210223","6호선","태릉입구","5084","5569","20210226",""
"20210223","6호선","석계","11980","12242","20210226",""
"20210223","6호선","돌곶이","8425","7949","20210226",""
"20210223","6호선","상월곡(한국과학기술연구원)","5974","5284","20210226",""
"20210223","6호선","월곡(동덕여대)","10675","10754","20210226",""
"20210223","6호선","고려대(종암)","7490","7343","20210226",""
"20210223","6호선","안암(고대병원앞)","9464","9654","20210226",""
"20210223","6호선","보문","6673","6270","20210226",""
"20210223","6호선","창신","3357","2666","20210226",""
"20210223","6호선","동묘앞","7439","7574","20210226",""
"20210223","6호선","신당","7679","8069","20210226",""
"20210223","6호선","청구","3880","4050","20210226",""
"20210223","6호선","약수","3356","3406","20210226",""
"20210223","6호선","버티고개","2162","2058","20210226",""
"20210223","6호선","한강진","7628","8517","20210226",""
"20210223","6호선","이태원","8222","8273","20210226",""
"20210223","6호선","녹사평(용산구청)","4234","4245","20210226",""
"20210223","6호선","삼각지","5603","5083","20210226",""
"20210223","6호선","효창공원앞","6688","6089","20210226",""
"20210223","6호선","공덕","18307","17517","20210226",""
"20210223","6호선","대흥(서강대앞)","7497","7851","20210226",""
"20210223","6호선","광흥창(서강)","8518","8454","20210226",""
"20210223","6호선","상수","7134","7807","20210226",""
"20210223","6호선","합정","12056","11802","20210226",""
"20210223","6호선","망원","13359","14537","20210226",""
"20210223","6호선","마포구청","13722","12547","20210226",""
"20210223","6호선","월드컵경기장(성산)","4019","4173","20210226",""
"20210223","6호선","디지털미디어시티","13441","14715","20210226",""
"20210223","6호선","증산(명지대앞)","9512","9672","20210226",""
"20210223","6호선","새절(신사)","12351","11657","20210226",""
"20210223","6호선","구산","7017","5570","20210226",""
"20210223","6호선","독바위","2703","2879","20210226",""
"20210223","6호선","불광","4002","4076","20210226",""
"20210223","6호선","역촌","3569","4262","20210226",""
"20210223","6호선","응암","16890","16793","20210226",""
"20210223","5호선","하남풍산","4850","4880","20210226",""
"20210223","5호선","미사","13459","13440","20210226",""
"20210223","5호선","마천","5738","5804","20210226",""
"20210223","5호선","거여","7813","7490","20210226",""
"20210223","5호선","개롱","6007","6292","20210226",""
"20210223","5호선","오금","3600","3460","20210226",""
"20210223","5호선","방이","6892","7151","20210226",""
"20210223","5호선","올림픽공원(한국체대)","3845","3342","20210226",""
"20210223","5호선","둔촌동","8358","8322","20210226",""
"20210223","5호선","상일동","16817","15512","20210226",""
"20210223","5호선","고덕","8698","8633","20210226",""
"20210223","5호선","명일","8191","8486","20210226",""
"20210223","5호선","굽은다리(강동구민회관앞)","8824","8448","20210226",""
"20210223","5호선","길동","7590","7912","20210226",""
"20210223","5호선","강동","19020","17613","20210226",""
"20210223","5호선","천호(풍납토성)","17342","17243","20210226",""
"20210223","5호선","광나루(장신대)","12480","11265","20210226",""
"20210223","5호선","아차산(어린이대공원후문)","13510","13394","20210226",""
"20210223","5호선","군자(능동)","10818","11683","20210226",""
"20210223","5호선","장한평","18069","17976","20210226",""
"20210223","5호선","답십리","15590","14410","20210226",""
"20210223","5호선","마장","5311","4916","20210226",""
"20210223","5호선","왕십리(성동구청)","4423","4719","20210226",""
"20210223","5호선","행당","7875","7235","20210226",""
"20210223","5호선","신금호","5989","6234","20210226",""
"20210223","5호선","청구","3920","3738","20210226",""
"20210223","5호선","동대문역사문화공원(DDP)","2872","3349","20210226",""
"20210223","5호선","을지로4가","6018","6166","20210226",""
"20210223","5호선","종로3가","11420","11116","20210226",""
"20210223","5호선","광화문(세종문화회관)","30640","31421","20210226",""
"20210223","5호선","서대문","18982","19392","20210226",""
"20210223","5호선","충정로(경기대입구)","4805","4944","20210226",""
"20210223","5호선","애오개","6622","6813","20210226",""
"20210223","5호선","공덕","14399","15439","20210226",""
"20210223","5호선","마포","14421","14873","20210226",""
"20210223","5호선","여의나루","8610","9272","20210226",""
"20210223","5호선","여의도","28573","29344","20210226",""
"20210223","5호선","신길","3881","4418","20210226",""
"20210223","5호선","영등포시장","9647","9736","20210226",""
"20210223","5호선","영등포구청","3996","4119","20210226",""
"20210223","5호선","양평","7439","7542","20210226",""
"20210223","5호선","오목교(목동운동장앞)","21923","23754","20210226",""
"20210223","5호선","목동","16586","18239","20210226",""
"20210223","5호선","신정(은행정)","13599","10891","20210226",""
"20210223","5호선","까치산","28035","26977","20210226",""
"20210223","5호선","화곡","27464","25849","20210226",""
"20210223","5호선","우장산","13436","13504","20210226",""
"20210223","5호선","발산","18796","19061","20210226",""
"20210223","5호선","마곡","9662","9340","20210226",""
"20210223","5호선","송정","6351","6053","20210226",""
"20210223","5호선","김포공항","6526","6305","20210226",""
"20210223","5호선","개화산","5053","4901","20210226",""
"20210223","5호선","방화","6329","6039","20210226",""
"20210223","4호선","쌍문","28675","26440","20210226",""
"20210223","4호선","창동","24739","26315","20210226",""
"20210223","4호선","노원","18163","20262","20210226",""
"20210223","4호선","상계","18396","17106","20210226",""
"20210223","4호선","당고개","11820","10975","20210226",""
"20210223","4호선","남태령","1130","1018","20210226",""
"20210223","4호선","사당","23174","19167","20210226",""
"20210223","4호선","총신대입구(이수)","18296","19874","20210226",""
"20210223","4호선","동작(현충원)","2264","2452","20210226",""
"20210223","4호선","이촌(국립중앙박물관)","6905","7706","20210226",""
"20210223","4호선","신용산","14441","15239","20210226",""
"20210223","4호선","삼각지","4550","4973","20210226",""
"20210223","4호선","숙대입구(갈월)","12036","11870","20210226",""
"20210223","4호선","서울역","10204","14064","20210226",""
"20210223","4호선","회현(남대문시장)","22820","23814","20210226",""
"20210223","4호선","명동","16144","16679","20210226",""
"20210223","4호선","충무로","25735","26444","20210226",""
"20210223","4호선","동대문역사문화공원(DDP)","13849","12656","20210226",""
"20210223","4호선","동대문","19443","20200","20210226",""
"20210223","4호선","혜화","29875","29611","20210226",""
"20210223","4호선","한성대입구(삼선교)","12425","12326","20210226",""
"20210223","4호선","성신여대입구(돈암)","19096","18452","20210226",""
"20210223","4호선","길음","19323","18984","20210226",""
"20210223","4호선","미아사거리","26211","25899","20210226",""
"20210223","4호선","미아(서울사이버대학)","14193","14105","20210226",""
"20210223","4호선","수유(강북구청)","32524","32503","20210226",""
"20210223","3호선","오금","6070","5501","20210226",""
"20210223","3호선","경찰병원","7602","7611","20210226",""
"20210223","3호선","가락시장","8968","8794","20210226",""
"20210223","3호선","수서","15616","15921","20210226",""
"20210223","3호선","일원","9616","9397","20210226",""
"20210223","3호선","대청","9161","8590","20210226",""
"20210223","3호선","학여울","1755","1780","20210226",""
"20210223","3호선","대치","11108","10934","20210226",""
"20210223","3호선","도곡","5287","5457","20210226",""
"20210223","3호선","매봉","12250","11689","20210226",""
"20210223","3호선","양재(서초구청)","37914","40738","20210226",""
"20210223","3호선","남부터미널(예술의전당)","29015","29825","20210226",""
"20210223","3호선","교대(법원.검찰청)","13987","9112","20210226",""
"20210223","3호선","고속터미널","36468","33980","20210226",""
"20210223","3호선","잠원","4602","4531","20210226",""
"20210223","3호선","신사","31807","32557","20210226",""
"20210223","3호선","압구정","31685","33823","20210226",""
"20210223","3호선","옥수","8822","9210","20210226",""
"20210223","3호선","금호","7892","7650","20210226",""
"20210223","3호선","약수","12226","12096","20210226",""
"20210223","3호선","동대입구","6905","7085","20210226",""
"20210223","3호선","충무로","1","0","20210226",""
"20210223","3호선","을지로3가","10406","10568","20210226",""
"20210223","3호선","종로3가","9554","11042","20210226",""
"20210223","3호선","안국","18306","18785","20210226",""
"20210223","3호선","경복궁(정부서울청사)","17639","17002","20210226",""
"20210223","3호선","독립문","6655","6910","20210226",""
"20210223","3호선","무악재","3773","3877","20210226",""
"20210223","3호선","홍제","16383","15710","20210226",""
"20210223","3호선","녹번","14305","13213","20210226",""
"20210223","3호선","불광","15383","16584","20210226",""
"20210223","3호선","연신내","35474","34036","20210226",""
"20210223","3호선","구파발","19840","18646","20210226",""
"20210223","3호선","지축","3626","3509","20210226",""
"20210223","2호선","용두(동대문구청)","2351","2404","20210226",""
"20210223","2호선","신정네거리","9787","10258","20210226",""
"20210223","2호선","양천구청","6453","7029","20210226",""
"20210223","2호선","도림천","1428","1472","20210226",""
"20210223","2호선","신설동","3048","3029","20210226",""
"20210223","2호선","신답","1559","1809","20210226",""
"20210223","2호선","용답","2361","2311","20210226",""
"20210223","2호선","충정로(경기대입구)","9835","10256","20210226",""
"20210223","2호선","아현","9518","9230","20210226",""
"20210223","2호선","이대","11362","11870","20210226",""
"20210223","2호선","신촌","30679","31172","20210226",""
"20210223","2호선","홍대입구","48044","49746","20210226",""
"20210223","2호선","합정","28662","29680","20210226",""
"20210223","2호선","당산","17701","20555","20210226",""
"20210223","2호선","영등포구청","23008","23446","20210226",""
"20210223","2호선","문래","21008","21307","20210226",""
"20210223","2호선","신도림","45590","44111","20210226",""
"20210223","2호선","대림(구로구청)","23495","23970","20210226",""
"20210223","2호선","구로디지털단지","60641","61001","20210226",""
"20210223","2호선","신대방","24984","24504","20210226",""
"20210223","2호선","신림","59991","59073","20210226",""
"20210223","2호선","봉천","23449","21997","20210226",""
"20210223","2호선","서울대입구(관악구청)","45764","44726","20210226",""
"20210223","2호선","낙성대(강감찬)","26136","25677","20210226",""
"20210223","2호선","사당","34658","37867","20210226",""
"20210223","2호선","방배","16622","17295","20210226",""
"20210223","2호선","서초","21607","21360","20210226",""
"20210223","2호선","교대(법원.검찰청)","34121","38200","20210226",""
"20210223","2호선","강남","84922","83364","20210226",""
"20210223","2호선","역삼","51066","55137","20210226",""
"20210223","2호선","선릉","56355","50387","20210226",""
"20210223","2호선","삼성(무역센터)","48719","49055","20210226",""
"20210223","2호선","종합운동장","6380","6867","20210226",""
"20210223","2호선","잠실새내","19867","19714","20210226",""
"20210223","2호선","잠실(송파구청)","62534","61693","20210226",""
"20210223","2호선","잠실나루","14103","13667","20210226",""
"20210223","2호선","강변(동서울터미널)","28497","27556","20210226",""
"20210223","2호선","구의(광진구청)","22736","22655","20210226",""
"20210223","2호선","건대입구","31590","33528","20210226",""
"20210223","2호선","성수","34996","37846","20210226",""
"20210223","2호선","뚝섬","21056","22563","20210226",""
"20210223","2호선","한양대","6336","6671","20210226",""
"20210223","2호선","왕십리(성동구청)","14667","12042","20210226",""
"20210223","2호선","상왕십리","13265","13054","20210226",""
"20210223","2호선","신당","13133","13719","20210226",""
"20210223","2호선","동대문역사문화공원(DDP)","10688","11731","20210226",""
"20210223","2호선","을지로4가","12925","12639","20210226",""
"20210223","2호선","을지로3가","20893","20467","20210226",""
"20210223","2호선","을지로입구","38278","38407","20210226",""
"20210223","1호선","청량리(서울시립대입구)","19532","19282","20210226",""
"20210223","1호선","제기동","16730","17084","20210226",""
"20210223","1호선","신설동","13020","12735","20210226",""
"20210223","1호선","동대문","10517","9826","20210226",""
"20210223","1호선","종로5가","21455","21275","20210226",""
"20210223","1호선","종로3가","23132","21154","20210226",""
"20210223","1호선","종각","33801","32159","20210226",""
"20210223","1호선","시청","20722","20551","20210226",""
"20210223","1호선","동묘앞","7137","7344","20210226",""
"20210223","1호선","서울역","39101","36460","20210226",""
"20210223","수인선","야목","217","170","20210226",""
"20210223","중앙선","지평","65","61","20210226",""
"20210223","분당선","복정","1","0","20210226",""
"20210223","2호선","시청","23650","22724","20210226",""
"20210223","중앙선","용문","1417","1475","20210226",""
"20210223","중앙선","원덕","310","314","20210226",""
"20210223","중앙선","양평","3242","3207","20210226",""
"20210223","중앙선","오빈","252","254","20210226",""
"20210223","중앙선","아신","479","469","20210226",""
"20210223","중앙선","국수","644","601","20210226",""
"20210223","7호선","상도","9803","9769","20210226",""
"20210223","분당선","매교","2580","2657","20210226",""
"20210223","수인선","고색","3438","3357","20210226",""
"20210223","수인선","오목천","2103","2006","20210226",""
"20210223","수인선","어천","528","527","20210226",""
"20210224","7호선","반포","5644","5372","20210227",""
"20210224","3호선","충무로","1","0","20210227",""
"20210224","5호선","을지로4가","6109","6187","20210227",""
"20210224","중앙선","아신","508","490","20210227",""
"20210224","중앙선","국수","667","670","20210227",""
"20210224","중앙선","신원","187","162","20210227",""
"20210224","중앙선","양수","1568","1652","20210227",""
"20210224","중앙선","운길산","613","612","20210227",""
"20210224","중앙선","팔당","849","799","20210227",""
"20210224","중앙선","도심","2345","1902","20210227",""
"20210224","중앙선","덕소","5341","5307","20210227",""
"20210224","중앙선","양정","724","626","20210227",""
"20210224","중앙선","도농","9512","8664","20210227",""
"20210224","중앙선","구리","13010","13226","20210227",""
"20210224","중앙선","양원","1457","1483","20210227",""
"20210224","중앙선","망우","7253","7166","20210227",""
"20210224","중앙선","상봉(시외버스터미널)","5522","5655","20210227",""
"20210224","중앙선","중랑","5299","5118","20210227",""
"20210224","중앙선","회기","22508","22133","20210227",""
"20210224","장항선","신창(순천향대)","879","841","20210227",""
"20210224","장항선","온양온천","3692","3840","20210227",""
"20210224","장항선","배방","841","832","20210227",""
"20210224","장항선","아산","2289","2124","20210227",""
"20210224","장항선","쌍용(나사렛대)","1617","1581","20210227",""
"20210224","장항선","봉명","1193","1159","20210227",""
"20210224","일산선","대화","12578","10043","20210227",""
"20210224","일산선","주엽","8645","8730","20210227",""
"20210224","일산선","정발산","7203","7226","20210227",""
"20210224","일산선","마두","7109","7511","20210227",""
"20210224","일산선","백석","9489","9552","20210227",""
"20210224","일산선","대곡","1717","1362","20210227",""
"20210224","일산선","화정","16718","17251","20210227",""
"20210224","일산선","원당","10818","10453","20210227",""
"20210224","일산선","삼송","17621","17130","20210227",""
"20210224","일산선","원흥","9330","8832","20210227",""
"20210224","우이신설선","신설동","2014","1981","20210227",""
"20210224","우이신설선","보문","1420","1387","20210227",""
"20210224","우이신설선","성신여대입구(돈암)","2966","3257","20210227",""
"20210224","우이신설선","정릉","4308","4065","20210227",""
"20210224","우이신설선","북한산보국문","5494","5421","20210227",""
"20210224","우이신설선","솔샘","5564","5230","20210227",""
"20210224","우이신설선","삼양사거리","2246","2363","20210227",""
"20210224","우이신설선","삼양","1954","2130","20210227",""
"20210224","우이신설선","화계","3105","3047","20210227",""
"20210224","우이신설선","가오리","3748","3731","20210227",""
"20210224","우이신설선","4.19민주묘지","2672","2606","20210227",""
"20210224","우이신설선","솔밭공원","2212","2117","20210227",""
"20210224","우이신설선","북한산우이","2394","2148","20210227",""
"20210224","안산선","수리산","4005","3225","20210227",""
"20210224","안산선","오이도","8139","7806","20210227",""
"20210224","안산선","정왕","6842","7499","20210227",""
"20210224","안산선","신길온천","1618","1492","20210227",""
"20210224","안산선","안산","11251","9912","20210227",""
"20210224","안산선","초지","4451","4596","20210227",""
"20210224","안산선","고잔","8248","8077","20210227",""
"20210224","안산선","중앙","16473","17035","20210227",""
"20210224","안산선","한대앞","8027","7937","20210227",""
"20210224","안산선","상록수","15278","15441","20210227",""
"20210224","안산선","반월","4152","3987","20210227",""
"20210224","안산선","대야미","4735","4225","20210227",""
"20210224","안산선","산본","15494","16624","20210227",""
"20210224","수인선","인천","1000","1647","20210227",""
"20210224","수인선","신포","1578","1651","20210227",""
"20210224","수인선","숭의","3791","3462","20210227",""
"20210224","수인선","인하대","5249","5002","20210227",""
"20210224","수인선","송도","2340","2148","20210227",""
"20210224","수인선","연수","4209","4209","20210227",""
"20210224","수인선","원인재","4122","4297","20210227",""
"20210224","수인선","남동인더스파크","2478","2738","20210227",""
"20210224","수인선","호구포","3636","3809","20210227",""
"20210224","수인선","인천논현","5466","5618","20210227",""
"20210224","수인선","소래포구","4587","4327","20210227",""
"20210224","수인선","월곶","2419","2235","20210227",""
"20210224","수인선","달월","84","55","20210227",""
"20210224","수인선","사리","3524","3267","20210227",""
"20210224","수인선","야목","208","193","20210227",""
"20210224","수인선","어천","547","608","20210227",""
"20210224","수인선","오목천","2192","2091","20210227",""
"20210224","수인선","고색","3466","3359","20210227",""
"20210224","분당선","매교","2650","2772","20210227",""
"20210224","분당선","수원시청","11869","12716","20210227",""
"20210224","분당선","매탄권선","4489","4314","20210227",""
"20210224","분당선","망포","13660","13162","20210227",""
"20210224","분당선","영통","7895","7912","20210227",""
"20210224","분당선","청명","4066","3865","20210227",""
"20210224","분당선","상갈","5179","4991","20210227",""
"20210224","분당선","기흥","8873","8533","20210227",""
"20210224","분당선","신갈","4361","4412","20210227",""
"20210224","분당선","구성","4709","4878","20210227",""
"20210224","분당선","죽전","12539","13890","20210227",""
"20210224","분당선","보정","2360","2078","20210227",""
"20210224","분당선","이매","5310","5113","20210227",""
"20210224","분당선","오리","11620","9718","20210227",""
"20210224","분당선","미금","15174","16186","20210227",""
"20210224","분당선","정자","16964","18094","20210227",""
"20210224","분당선","수내","12862","12930","20210227",""
"20210224","분당선","서현","24282","24340","20210227",""
"20210224","분당선","야탑","25281","26145","20210227",""
"20210224","분당선","모란","23449","23943","20210227",""
"20210224","분당선","태평","13242","12956","20210227",""
"20210224","분당선","가천대","6561","7614","20210227",""
"20210224","분당선","선정릉","8284","8786","20210227",""
"20210224","분당선","강남구청","9703","11104","20210227",""
"20210224","분당선","압구정로데오","18073","19687","20210227",""
"20210224","분당선","서울숲","9436","9617","20210227",""
"20210224","분당선","수원","7726","6374","20210227",""
"20210224","분당선","복정","1","0","20210227",""
"20210224","분당선","수서","13035","13471","20210227",""
"20210224","분당선","대모산입구","3408","3215","20210227",""
"20210224","분당선","개포동","3777","3967","20210227",""
"20210224","분당선","구룡","1726","1632","20210227",""
"20210224","분당선","도곡","6581","6529","20210227",""
"20210224","분당선","한티","13599","14480","20210227",""
"20210224","분당선","선릉","13560","19707","20210227",""
"20210224","과천선","범계","24692","24362","20210227",""
"20210224","과천선","평촌","17366","17144","20210227",""
"20210224","과천선","인덕원","23384","24250","20210227",""
"20210224","과천선","정부과천청사","9387","9326","20210227",""
"20210224","과천선","과천","5385","5074","20210227",""
"20210224","과천선","대공원","2397","2450","20210227",""
"20210224","과천선","경마공원","1093","1120","20210227",""
"20210224","과천선","선바위","8096","7106","20210227",""
"20210224","공항철도 1호선","영종","2697","2724","20210227",""
"20210224","공항철도 1호선","인천공항2터미널","1836","1764","20210227",""
"20210224","공항철도 1호선","인천공항1터미널","3304","3498","20210227",""
"20210224","공항철도 1호선","공항화물청사","2173","2416","20210227",""
"20210224","공항철도 1호선","운서","5591","5596","20210227",""
"20210224","공항철도 1호선","청라국제도시","6466","6013","20210227",""
"20210224","공항철도 1호선","검암","6834","6511","20210227",""
"20210224","공항철도 1호선","계양","8712","8167","20210227",""
"20210224","공항철도 1호선","김포공항","10437","6063","20210227",""
"20210224","공항철도 1호선","마곡나루(서울식물원)","7706","7279","20210227",""
"20210224","공항철도 1호선","디지털미디어시티","13766","12305","20210227",""
"20210224","공항철도 1호선","홍대입구","8209","8382","20210227",""
"20210224","공항철도 1호선","공덕","2103","2776","20210227",""
"20210224","공항철도 1호선","서울역","6356","5779","20210227",""
"20210224","경춘선","춘천","1142","1094","20210227",""
"20210224","경춘선","남춘천","1962","1973","20210227",""
"20210224","경춘선","김유정","275","303","20210227",""
"20210224","경춘선","강촌","300","264","20210227",""
"20210224","경춘선","백양리","152","115","20210227",""
"20210224","경춘선","굴봉산","105","111","20210227",""
"20210224","경춘선","가평","1412","1359","20210227",""
"20210224","경춘선","상천","235","215","20210227",""
"20210224","경춘선","청평","1336","1358","20210227",""
"20210224","경춘선","대성리","458","411","20210227",""
"20210224","경춘선","마석","3523","3491","20210227",""
"20210224","경춘선","천마산","1544","1429","20210227",""
"20210224","경춘선","평내호평","5863","5688","20210227",""
"20210224","경춘선","금곡","1415","1348","20210227",""
"20210224","경춘선","사릉","3082","2976","20210227",""
